projectId,region,projectManager,impact_category,process_name,score
P-WE-042,West,Alice Brown,WC Insurance,punchlistCompletion,34.82
P-NE-043,Northeast,John Doe,BR Insurance,clientHandover,54.53
P-NE-043,Northeast,John Doe,BR Insurance,finalDocumentation,75.73
P-NE-043,Northeast,John Doe,BR Insurance,financialReconciliation,87.79
P-NE-043,Northeast,John Doe,BR Insurance,punchlistCompletion,84.28
P-NE-043,Northeast,John Doe,CA Insurance,clientHandover,74.96
P-NE-043,Northeast,John Doe,CA Insurance,finalDocumentation,87.78
P-NE-043,Northeast,John Doe,CA Insurance,financialReconciliation,77.55
P-NE-043,Northeast,John Doe,CA Insurance,punchlistCompletion,63.73
P-NE-043,Northeast,John Doe,Cost,clientHandover,90.47
P-NE-043,Northeast,John Doe,Cost,finalDocumentation,89.33
P-NE-043,Northeast,John Doe,Cost,financialReconciliation,58.88
P-NE-043,Northeast,John Doe,Cost,punchlistCompletion,88.25
P-NE-043,Northeast,John Doe,GL Insurance,clientHandover,75.71
P-NE-043,Northeast,John Doe,GL Insurance,finalDocumentation,82.03
P-NE-043,Northeast,John Doe,GL Insurance,financialReconciliation,87.38
P-NE-043,Northeast,John Doe,GL Insurance,punchlistCompletion,81.94
P-NE-043,Northeast,John Doe,Safety,clientHandover,82.48
P-NE-043,Northeast,John Doe,Safety,finalDocumentation,49.69
P-NE-043,Northeast,John Doe,Safety,financialReconciliation,84.85
P-NE-043,Northeast,John Doe,Safety,punchlistCompletion,48.75
P-NE-043,Northeast,John Doe,Schedule,clientHandover,70.01
P-NE-043,Northeast,John Doe,Schedule,finalDocumentation,57.03
P-NE-043,Northeast,John Doe,Schedule,financialReconciliation,78.15
P-NE-043,Northeast,John Doe,Schedule,punchlistCompletion,65.21
P-NE-043,Northeast,John Doe,WC Insurance,clientHandover,85.05
P-NE-043,Northeast,John Doe,WC Insurance,finalDocumentation,57.61
P-NE-043,Northeast,John Doe,WC Insurance,financialReconciliation,65.99
P-NE-043,Northeast,John Doe,WC Insurance,punchlistCompletion,53.83
P-SE-044,Southeast,Jane Smith,BR Insurance,clientHandover,75.4
P-SE-044,Southeast,Jane Smith,BR Insurance,finalDocumentation,75.91
P-SE-044,Southeast,Jane Smith,BR Insurance,financialReconciliation,75.18
P-SE-044,Southeast,Jane Smith,BR Insurance,punchlistCompletion,64.76
P-SE-044,Southeast,Jane Smith,CA Insurance,clientHandover,73.41
P-SE-044,Southeast,Jane Smith,CA Insurance,finalDocumentation,65.96
P-SE-044,Southeast,Jane Smith,CA Insurance,financialReconciliation,70.58
P-SE-044,Southeast,Jane Smith,CA Insurance,punchlistCompletion,84.97
P-SE-044,Southeast,Jane Smith,Cost,clientHandover,70.4
P-SE-044,Southeast,Jane Smith,Cost,finalDocumentation,56.73
P-SE-044,Southeast,Jane Smith,Cost,financialReconciliation,54.56
P-SE-044,Southeast,Jane Smith,Cost,punchlistCompletion,70.42
P-SE-044,Southeast,Jane Smith,GL Insurance,clientHandover,60.89
P-SE-044,Southeast,Jane Smith,GL Insurance,finalDocumentation,85.6
P-SE-044,Southeast,Jane Smith,GL Insurance,financialReconciliation,58.86
P-SE-044,Southeast,Jane Smith,GL Insurance,punchlistCompletion,62.45
P-SE-044,Southeast,Jane Smith,Safety,clientHandover,74.76
P-SE-044,Southeast,Jane Smith,Safety,finalDocumentation,78.24
P-SE-044,Southeast,Jane Smith,Safety,financialReconciliation,71.1
P-SE-044,Southeast,Jane Smith,Safety,punchlistCompletion,55.98
P-SE-044,Southeast,Jane Smith,Schedule,clientHandover,57.32
P-SE-044,Southeast,Jane Smith,Schedule,finalDocumentation,59.83
P-SE-044,Southeast,Jane Smith,Schedule,financialReconciliation,57.58
P-SE-044,Southeast,Jane Smith,Schedule,punchlistCompletion,56.41
P-SE-044,Southeast,Jane Smith,WC Insurance,clientHandover,54.09
P-SE-044,Southeast,Jane Smith,WC Insurance,finalDocumentation,71.1
P-SE-044,Southeast,Jane Smith,WC Insurance,financialReconciliation,73.22
P-SE-044,Southeast,Jane Smith,WC Insurance,punchlistCompletion,77.41
P-MW-045,Midwest,Mike Johnson,BR Insurance,clientHandover,50.99
P-MW-045,Midwest,Mike Johnson,BR Insurance,finalDocumentation,55.17
P-MW-045,Midwest,Mike Johnson,BR Insurance,financialReconciliation,68.84
P-MW-045,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,64.67
P-MW-045,Midwest,Mike Johnson,CA Insurance,clientHandover,55.03
P-MW-045,Midwest,Mike Johnson,CA Insurance,finalDocumentation,68.39
P-MW-045,Midwest,Mike Johnson,CA Insurance,financialReconciliation,48.86
P-MW-045,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,62.07
P-MW-045,Midwest,Mike Johnson,Cost,clientHandover,48.99
P-MW-045,Midwest,Mike Johnson,Cost,finalDocumentation,40.73
P-MW-045,Midwest,Mike Johnson,Cost,financialReconciliation,50.11
P-MW-045,Midwest,Mike Johnson,Cost,punchlistCompletion,55.69
P-MW-045,Midwest,Mike Johnson,GL Insurance,clientHandover,75.57
P-MW-045,Midwest,Mike Johnson,GL Insurance,finalDocumentation,43.28
P-MW-045,Midwest,Mike Johnson,GL Insurance,financialReconciliation,44.07
P-MW-045,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,74.27
P-MW-045,Midwest,Mike Johnson,Safety,clientHandover,48.08
P-MW-045,Midwest,Mike Johnson,Safety,finalDocumentation,32.25
P-MW-045,Midwest,Mike Johnson,Safety,financialReconciliation,42.42
P-MW-045,Midwest,Mike Johnson,Safety,punchlistCompletion,50.29
P-MW-045,Midwest,Mike Johnson,Schedule,clientHandover,38.04
P-MW-045,Midwest,Mike Johnson,Schedule,finalDocumentation,56.98
P-MW-045,Midwest,Mike Johnson,Schedule,financialReconciliation,57.09
P-MW-045,Midwest,Mike Johnson,Schedule,punchlistCompletion,66.57
P-MW-045,Midwest,Mike Johnson,WC Insurance,clientHandover,53.51
P-MW-045,Midwest,Mike Johnson,WC Insurance,finalDocumentation,69.21
P-MW-045,Midwest,Mike Johnson,WC Insurance,financialReconciliation,55.28
P-MW-045,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,59.6
P-WE-046,West,Alice Brown,BR Insurance,clientHandover,59.37
P-WE-046,West,Alice Brown,BR Insurance,finalDocumentation,50.64
P-WE-046,West,Alice Brown,BR Insurance,financialReconciliation,75.14
P-WE-046,West,Alice Brown,BR Insurance,punchlistCompletion,51.78
P-WE-046,West,Alice Brown,CA Insurance,clientHandover,85.93
P-WE-046,West,Alice Brown,CA Insurance,finalDocumentation,79.95
P-WE-046,West,Alice Brown,CA Insurance,financialReconciliation,87.25
P-WE-046,West,Alice Brown,CA Insurance,punchlistCompletion,77.26
P-WE-046,West,Alice Brown,Cost,clientHandover,59.9
P-WE-046,West,Alice Brown,Cost,finalDocumentation,66.74
P-WE-046,West,Alice Brown,Cost,financialReconciliation,73.18
P-WE-046,West,Alice Brown,Cost,punchlistCompletion,81.57
P-WE-046,West,Alice Brown,GL Insurance,clientHandover,72.35
P-WE-046,West,Alice Brown,GL Insurance,finalDocumentation,62.35
P-WE-046,West,Alice Brown,GL Insurance,financialReconciliation,67.32
P-WE-046,West,Alice Brown,GL Insurance,punchlistCompletion,70.91
P-WE-046,West,Alice Brown,Safety,clientHandover,65.91
P-WE-046,West,Alice Brown,Safety,finalDocumentation,54.91
P-WE-046,West,Alice Brown,Safety,financialReconciliation,62.58
P-WE-046,West,Alice Brown,Safety,punchlistCompletion,62.51
P-WE-046,West,Alice Brown,Schedule,clientHandover,82.97
P-WE-046,West,Alice Brown,Schedule,finalDocumentation,53.03
P-WE-046,West,Alice Brown,Schedule,financialReconciliation,51.14
P-WE-046,West,Alice Brown,Schedule,punchlistCompletion,49.47
P-WE-046,West,Alice Brown,WC Insurance,clientHandover,75.89
P-WE-046,West,Alice Brown,WC Insurance,finalDocumentation,63.53
P-WE-046,West,Alice Brown,WC Insurance,financialReconciliation,81.57
P-WE-046,West,Alice Brown,WC Insurance,punchlistCompletion,73.92
P-NE-047,Northeast,John Doe,BR Insurance,clientHandover,43.57
P-NE-047,Northeast,John Doe,BR Insurance,finalDocumentation,49.47
P-NE-047,Northeast,John Doe,BR Insurance,financialReconciliation,42.21
P-NE-047,Northeast,John Doe,BR Insurance,punchlistCompletion,49.5
P-NE-047,Northeast,John Doe,CA Insurance,clientHandover,43.5
P-NE-047,Northeast,John Doe,CA Insurance,finalDocumentation,75.91
P-NE-047,Northeast,John Doe,CA Insurance,financialReconciliation,47.06
P-NE-047,Northeast,John Doe,CA Insurance,punchlistCompletion,57.45
P-NE-047,Northeast,John Doe,Cost,clientHandover,63.8
P-NE-047,Northeast,John Doe,Cost,finalDocumentation,78.71
P-NE-047,Northeast,John Doe,Cost,financialReconciliation,55.68
P-NE-047,Northeast,John Doe,Cost,punchlistCompletion,67.94
P-NE-047,Northeast,John Doe,GL Insurance,clientHandover,72.55
P-NE-047,Northeast,John Doe,GL Insurance,finalDocumentation,75.53
P-NE-047,Northeast,John Doe,GL Insurance,financialReconciliation,76.16
P-NE-047,Northeast,John Doe,GL Insurance,punchlistCompletion,69.8
P-NE-047,Northeast,John Doe,Safety,clientHandover,63.67
P-NE-047,Northeast,John Doe,Safety,finalDocumentation,69.52
P-NE-047,Northeast,John Doe,Safety,financialReconciliation,47.07
P-NE-047,Northeast,John Doe,Safety,punchlistCompletion,44.38
P-NE-047,Northeast,John Doe,Schedule,clientHandover,47.99
P-NE-047,Northeast,John Doe,Schedule,finalDocumentation,47.33
P-NE-047,Northeast,John Doe,Schedule,financialReconciliation,39.66
P-NE-047,Northeast,John Doe,Schedule,punchlistCompletion,57.31
P-NE-047,Northeast,John Doe,WC Insurance,clientHandover,53.94
P-NE-047,Northeast,John Doe,WC Insurance,finalDocumentation,64.42
P-NE-047,Northeast,John Doe,WC Insurance,financialReconciliation,62.84
P-NE-047,Northeast,John Doe,WC Insurance,punchlistCompletion,58.06
P-SE-048,Southeast,Jane Smith,BR Insurance,clientHandover,70.96
P-SE-048,Southeast,Jane Smith,BR Insurance,finalDocumentation,70.77
P-SE-048,Southeast,Jane Smith,BR Insurance,financialReconciliation,82.94
P-SE-048,Southeast,Jane Smith,BR Insurance,punchlistCompletion,64.4
P-SE-048,Southeast,Jane Smith,CA Insurance,clientHandover,74.76
P-SE-048,Southeast,Jane Smith,CA Insurance,finalDocumentation,77.36
P-SE-048,Southeast,Jane Smith,CA Insurance,financialReconciliation,88.34
P-SE-048,Southeast,Jane Smith,CA Insurance,punchlistCompletion,68.38
P-SE-048,Southeast,Jane Smith,Cost,clientHandover,71.47
P-SE-048,Southeast,Jane Smith,Cost,finalDocumentation,91.4
P-SE-048,Southeast,Jane Smith,Cost,financialReconciliation,59.51
P-SE-048,Southeast,Jane Smith,Cost,punchlistCompletion,93.35
P-SE-048,Southeast,Jane Smith,GL Insurance,clientHandover,67.46
P-SE-048,Southeast,Jane Smith,GL Insurance,finalDocumentation,93.42
P-SE-048,Southeast,Jane Smith,GL Insurance,financialReconciliation,92.55
P-SE-048,Southeast,Jane Smith,GL Insurance,punchlistCompletion,91.07
P-SE-048,Southeast,Jane Smith,Safety,clientHandover,56.49
P-SE-048,Southeast,Jane Smith,Safety,finalDocumentation,80.65
P-SE-048,Southeast,Jane Smith,Safety,financialReconciliation,65.07
P-SE-048,Southeast,Jane Smith,Safety,punchlistCompletion,55.24
P-SE-048,Southeast,Jane Smith,Schedule,clientHandover,82.83
P-SE-048,Southeast,Jane Smith,Schedule,finalDocumentation,55.09
P-SE-048,Southeast,Jane Smith,Schedule,financialReconciliation,56.05
P-SE-048,Southeast,Jane Smith,Schedule,punchlistCompletion,85.78
P-SE-048,Southeast,Jane Smith,WC Insurance,clientHandover,64.5
P-SE-048,Southeast,Jane Smith,WC Insurance,finalDocumentation,72.51
P-SE-048,Southeast,Jane Smith,WC Insurance,financialReconciliation,82.05
P-SE-048,Southeast,Jane Smith,WC Insurance,punchlistCompletion,71.43
P-MW-049,Midwest,Mike Johnson,BR Insurance,clientHandover,35.89
P-MW-049,Midwest,Mike Johnson,BR Insurance,finalDocumentation,60.52
P-MW-049,Midwest,Mike Johnson,BR Insurance,financialReconciliation,66.21
P-MW-049,Midwest,Mike Johnson,BR Insurance,punchlistCompletion,40.91
P-MW-049,Midwest,Mike Johnson,CA Insurance,clientHandover,51.05
P-MW-049,Midwest,Mike Johnson,CA Insurance,finalDocumentation,50.5
P-MW-049,Midwest,Mike Johnson,CA Insurance,financialReconciliation,41.88
P-MW-049,Midwest,Mike Johnson,CA Insurance,punchlistCompletion,70.86
P-MW-049,Midwest,Mike Johnson,Cost,clientHandover,56.1
P-MW-049,Midwest,Mike Johnson,Cost,finalDocumentation,53.47
P-MW-049,Midwest,Mike Johnson,Cost,financialReconciliation,50.27
P-MW-049,Midwest,Mike Johnson,Cost,punchlistCompletion,46.27
P-MW-049,Midwest,Mike Johnson,GL Insurance,clientHandover,60.18
P-MW-049,Midwest,Mike Johnson,GL Insurance,finalDocumentation,48.0
P-MW-049,Midwest,Mike Johnson,GL Insurance,financialReconciliation,72.96
P-MW-049,Midwest,Mike Johnson,GL Insurance,punchlistCompletion,63.65
P-MW-049,Midwest,Mike Johnson,Safety,clientHandover,32.54
P-MW-049,Midwest,Mike Johnson,Safety,finalDocumentation,65.65
P-MW-049,Midwest,Mike Johnson,Safety,financialReconciliation,59.05
P-MW-049,Midwest,Mike Johnson,Safety,punchlistCompletion,59.68
P-MW-049,Midwest,Mike Johnson,Schedule,clientHandover,68.38
P-MW-049,Midwest,Mike Johnson,Schedule,finalDocumentation,62.4
P-MW-049,Midwest,Mike Johnson,Schedule,financialReconciliation,66.89
P-MW-049,Midwest,Mike Johnson,Schedule,punchlistCompletion,43.71
P-MW-049,Midwest,Mike Johnson,WC Insurance,clientHandover,43.4
P-MW-049,Midwest,Mike Johnson,WC Insurance,finalDocumentation,36.1
P-MW-049,Midwest,Mike Johnson,WC Insurance,financialReconciliation,66.05
P-MW-049,Midwest,Mike Johnson,WC Insurance,punchlistCompletion,65.84
P-WE-050,West,Alice Brown,BR Insurance,clientHandover,71.95
P-WE-050,West,Alice Brown,BR Insurance,finalDocumentation,53.17
P-WE-050,West,Alice Brown,BR Insurance,financialReconciliation,83.4
P-WE-050,West,Alice Brown,BR Insurance,punchlistCompletion,60.24
P-WE-050,West,Alice Brown,CA Insurance,clientHandover,64.52
P-WE-050,West,Alice Brown,CA Insurance,finalDocumentation,82.09
P-WE-050,West,Alice Brown,CA Insurance,financialReconciliation,57.45
P-WE-050,West,Alice Brown,CA Insurance,punchlistCompletion,74.11
P-WE-050,West,Alice Brown,Cost,clientHandover,56.13
P-WE-050,West,Alice Brown,Cost,finalDocumentation,64.43
P-WE-050,West,Alice Brown,Cost,financialReconciliation,70.0
P-WE-050,West,Alice Brown,Cost,punchlistCompletion,94.78
P-WE-050,West,Alice Brown,GL Insurance,clientHandover,85.84
P-WE-050,West,Alice Brown,GL Insurance,finalDocumentation,63.5
P-WE-050,West,Alice Brown,GL Insurance,financialReconciliation,91.19
P-WE-050,West,Alice Brown,GL Insurance,punchlistCompletion,69.48
P-WE-050,West,Alice Brown,Safety,clientHandover,78.66
P-WE-050,West,Alice Brown,Safety,finalDocumentation,84.23
P-WE-050,West,Alice Brown,Safety,financialReconciliation,73.0
P-WE-050,West,Alice Brown,Safety,punchlistCompletion,80.57
P-WE-050,West,Alice Brown,Schedule,clientHandover,69.08
P-WE-050,West,Alice Brown,Schedule,finalDocumentation,62.98
P-WE-050,West,Alice Brown,Schedule,financialReconciliation,51.13
P-WE-050,West,Alice Brown,Schedule,punchlistCompletion,50.07
P-WE-050,West,Alice Brown,WC Insurance,clientHandover,52.21
P-WE-050,West,Alice Brown,WC Insurance,finalDocumentation,57.55
P-WE-050,West,Alice Brown,WC Insurance,financialReconciliation,69.94
P-WE-050,West,Alice Brown,WC Insurance,punchlistCompletion,80.22
